932.70, 1575, 1964
927.81, 1605, 1951
922.25, 1645, 1913
916.69, 1658, 1909
911.36, 1713, 1939
906.02, 1679, 1960
900.91, 1663, 1856
895.58, 1587, 1812
890.24, 1570, 1880
884.91, 1612, 1881
879.35, 1580, 1817
874.01, 1519, 1978
868.90, 1554, 1925
863.35, 1599, 1954
858.01, 1590, 1928
852.68, 1545, 1906
847.34, 1523, 1919
842.23, 1591, 1833
836.89, 1622, 1865
831.34, 1737, 1847
826.00, 1718, 1992
820.67, 1629, 1990
815.33, 1623, 1937
810.22, 1624, 1896
805.11, 1613, 1895
799.33, 1566, 1827
793.99, 1567, 1823
788.66, 1516, 1912
783.55, 1544, 1842
777.99, 1603, 1770
772.65, 1593, 1866
767.32, 1660, 1967
762.21, 1685, 1924
756.65, 1619, 1858
751.31, 1591, 1866
745.98, 1582, 1917
740.65, 1599, 1921
735.31, 1590, 1870
729.98, 1602, 1817
724.64, 1640, 1884
719.31, 1635, 1878
713.97, 1566, 1833
708.86, 1603, 1810
703.52, 1611, 1840
698.19, 1605, 1865
692.63, 1594, 1885
687.30, 1655, 1900
681.96, 1669, 1899
676.85, 1616, 1890
671.29, 1587, 1905
665.96, 1656, 1990
660.85, 1680, 2133
655.73, 1589, 2154
649.95, 1612, 2160
644.62, 1579, 2137
639.28, 1566, 2009
634.17, 1570, 2019
628.61, 1629, 1949
623.50, 1583, 1948
618.17, 1570, 1894
612.83, 1595, 1901
607.28, 1560, 1874
601.94, 1533, 1836
596.61, 1538, 1881
591.27, 1515, 1934
585.94, 1531, 1904
580.60, 1509, 1881
575.27, 1494, 1831
569.93, 1560, 1829
564.60, 1581, 1866
559.26, 1592, 1874
553.93, 1547, 1833
548.37, 1567, 1914
543.26, 1534, 1912
537.92, 1552, 1907
532.81, 1543, 1922
527.25, 1521, 1940
521.92, 1506, 1917
516.58, 1500, 1887
511.25, 1519, 1900
505.91, 1480, 1914
500.58, 1547, 1918
495.25, 1584, 1936
489.91, 1548, 1910
484.58, 1463, 1814
479.24, 1450, 1814
474.13, 1413, 1694
468.57, 1514, 2102
463.01, 1524, 2562
457.90, 2193, 2719
452.34, 2613, 2712
446.79, 2678, 2735
441.90, 2700, 2719
436.56, 2721, 2723
431.23, 2711, 2729
425.89, 2709, 2717
420.56, 2710, 2718
415.22, 2710, 2605
409.67, 2624, 2316
404.11, 2225, 1927
399.22, 1679, 1953
393.88, 1615, 1902
388.55, 1604, 1825
383.22, 1600, 1845
377.88, 1583, 1817
372.55, 1539, 2318
367.21, 1653, 2606
361.88, 2283, 2709
356.54, 2603, 2722
350.98, 2699, 2725
345.65, 2711, 2729
340.54, 2702, 2725
335.20, 2705, 2724
329.87, 2715, 2730
324.53, 2715, 2718
319.20, 2707, 2548
313.86, 2586, 2104
308.53, 2028, 1791
302.97, 1528, 1796
297.86, 1554, 1782
292.30, 1623, 1748
287.19, 1696, 1825
281.85, 1669, 1835
276.52, 1616, 1873
270.96, 1654, 1863
265.85, 1687, 1857
260.52, 1653, 1880
255.18, 1634, 1879
249.85, 1623, 1852
244.51, 1624, 1813
238.95, 1588, 1836
233.84, 1564, 1847
228.51, 1576, 1856
222.95, 1623, 1942
217.84, 1668, 1906
212.28, 1617, 1995
206.95, 1572, 1936
201.83, 1538, 1884
196.50, 1528, 1935
190.94, 1584, 1913
185.83, 1608, 1887
180.27, 1581, 1890
175.16, 1593, 1912
169.60, 1518, 1948
164.49, 1420, 1979
159.15, 1462, 2003
153.82, 1502, 1946
148.48, 1516, 1877
142.93, 1571, 1896
137.82, 1601, 1875
132.48, 1612, 1869
127.15, 1592, 1929
